symbol,date,price
CARR,2022/06/10,37.18
CDW,2022/06/10,167.34
CE,2022/06/10,145.72
CHTR,2022/06/10,474.19
CNC,2022/06/10,79.51
CNP,2022/06/10,30.12
COP,2022/06/10,115.93
CTAS,2022/06/10,374.76
CZR,2022/06/10,45.5
DG,2022/06/10,232.837
DPZ,2022/06/10,379.4
DRE,2022/06/10,49.78
DXC,2022/06/10,32.74
EWA,2022/06/10,22.38
EWC,2022/06/10,36.23
EWG,2022/06/10,24.83
EWH,2022/06/10,21.56
EWJ,2022/06/10,54.79
EWL,2022/06/10,41.13
EWQ,2022/06/10,31.3
EWT,2022/06/10,54.87
EWU,2022/06/10,30.88
EWY,2022/06/10,63.13
EWZ,2022/06/10,30.53
FTV,2022/06/10,59.16
GOOG,2022/06/10,111.428
GPC,2022/06/10,135.93
GSG,2022/06/10,26
HIG,2022/06/10,68.28
HIGH.L,2022/06/10,4.943
HST,2022/06/10,18.571
HYG,2022/06/10,75.292
IAU,2022/06/10,35.56
ICLN,2022/06/10,19.55
IEAA.L,2022/06/10,4.73
IEF,2022/06/10,100.577
IEFM.L,2022/06/10,717.7
IEMG,2022/06/10,50.51
IEUS,2022/06/10,52.13
IEVL.L,2022/06/10,7.098
IGF,2022/06/10,48.65
INDA,2022/06/10,40.25
IUMO.L,2022/06/10,9.774
IUVL.L,2022/06/10,8.309
IVV,2022/06/10,390.13
IWM,2022/06/10,178.59
IXN,2022/06/10,47.37
JPEA.L,2022/06/10,4.9
JPM,2022/06/10,118.502
KR,2022/06/10,51.09
LQD,2022/06/10,110.222
MCHI,2022/06/10,53.45
META,2022/06/10,175.57
MVEU.L,2022/06/10,49.69
OGN,2022/06/10,35.46
PG,2022/06/10,141.95
PPL,2022/06/10,28.082
PRU,2022/06/10,98.39
PYPL,2022/06/10,79.3
RE,2022/06/10,278.1
REET,2022/06/10,24.64
ROL,2022/06/10,33.94
ROST,2022/06/10,77.2
SEGA.L,2022/06/10,96.379
SHY,2022/06/10,82.471
SLV,2022/06/10,20.19
SPMV.L,2022/06/10,73.54
TLT,2022/06/10,113.545
UNH,2022/06/10,482.908
URI,2022/06/10,280.22
V,2022/06/10,199.51
VRSK,2022/06/10,163.785
VXX,2022/06/10,23.33
WRK,2022/06/10,45.12
XLB,2022/06/10,81.114
XLC,2022/06/10,56.574
XLE,2022/06/10,87.764
XLF,2022/06/10,32.36
XLI,2022/06/10,90.448
XLK,2022/06/10,130.758
XLP,2022/06/10,71.394
XLU,2022/06/10,70.779
XLV,2022/06/10,124.974
XLY,2022/06/10,144.145
XOM,2022/06/10,100.46
ABBV,2022/06/13,138.128
ACN,2022/06/13,275.52
AEP,2022/06/13,93.01
AIZ,2022/06/13,172.69
ALLE,2022/06/13,102.702
AMAT,2022/06/13,96.32
AMP,2022/06/13,240.4
AMZN,2022/06/13,103.67
AVB,2022/06/13,185.253
AVY,2022/06/13,161.2
AXP,2022/06/13,145.745
BDX,2022/06/13,241.85
BF-B,2022/06/13,66.11
BMY,2022/06/13,73.072
BR,2022/06/13,134.51
CARR,2022/06/13,36.334
CDW,2022/06/13,160.88
CE,2022/06/13,137.73
CHTR,2022/06/13,454.47
CNC,2022/06/13,75.7
CNP,2022/06/13,28.64
COP,2022/06/13,110.9
CTAS,2022/06/13,357.85
CZR,2022/06/13,39.64
DG,2022/06/13,230.412
DPZ,2022/06/13,379.53
DRE,2022/06/13,50.27
DXC,2022/06/13,30.15
EWA,2022/06/13,21.41
EWC,2022/06/13,35
EWG,2022/06/13,23.97
EWH,2022/06/13,21.16
EWJ,2022/06/13,53.26
EWL,2022/06/13,39.95
EWQ,2022/06/13,30.15
EWT,2022/06/13,53.19
EWU,2022/06/13,29.95
EWY,2022/06/13,60.26
EWZ,2022/06/13,29.02
FTV,2022/06/13,57.08
GOOG,2022/06/13,106.876
GPC,2022/06/13,131.61
GSG,2022/06/13,25.77
HIG,2022/06/13,66.09
HIGH.L,2022/06/13,4.861
HST,2022/06/13,17.066
HYG,2022/06/13,72.773
IAU,2022/06/13,34.62
ICLN,2022/06/13,18.43
IEAA.L,2022/06/13,4.674
IEF,2022/06/13,98.79
IEFM.L,2022/06/13,710.75
IEMG,2022/06/13,48.74
IEUS,2022/06/13,49.8
IEVL.L,2022/06/13,6.926
IGF,2022/06/13,46.89
INDA,2022/06/13,39.51
IUMO.L,2022/06/13,9.495
IUVL.L,2022/06/13,8.012
IVV,2022/06/13,375.13
IWM,2022/06/13,170.2
IXN,2022/06/13,45.31
JPEA.L,2022/06/13,4.726
JPM,2022/06/13,114.973
KR,2022/06/13,50.33
LQD,2022/06/13,107.678
MCHI,2022/06/13,51.15
META,2022/06/13,164.26
MVEU.L,2022/06/13,49
OGN,2022/06/13,34.2
PG,2022/06/13,138.15
PPL,2022/06/13,26.843
PRU,2022/06/13,94.25
PYPL,2022/06/13,73.72
RE,2022/06/13,269.68
REET,2022/06/13,23.52
ROL,2022/06/13,32.98
ROST,2022/06/13,74.83
SEGA.L,2022/06/13,95.614
SHY,2022/06/13,82.052
SLV,2022/06/13,19.5
SPMV.L,2022/06/13,71.575
TLT,2022/06/13,109.982
UNH,2022/06/13,468.031
URI,2022/06/13,265.06
V,2022/06/13,192.26
VRSK,2022/06/13,161.36
VXX,2022/06/13,25.84
WRK,2022/06/13,42.22
XLB,2022/06/13,77.945
XLC,2022/06/13,53.9
XLE,2022/06/13,83.184
XLF,2022/06/13,31.395
XLI,2022/06/13,87.73
XLK,2022/06/13,124.962
XLP,2022/06/13,69.856
XLU,2022/06/13,67.525
XLV,2022/06/13,121.19
XLY,2022/06/13,137.49
XOM,2022/06/13,95.85
ABBV,2022/06/14,136.345
ACN,2022/06/14,274.145
AEP,2022/06/14,90.44
AIZ,2022/06/14,176.01
ALLE,2022/06/14,100.86
AMAT,2022/06/14,96.62
AMP,2022/06/14,243.07
AMZN,2022/06/14,102.31
AVB,2022/06/14,183.696
AVY,2022/06/14,161.09
AXP,2022/06/14,144.061
BDX,2022/06/14,236.32
BF-B,2022/06/14,65.16
BMY,2022/06/14,72.367
BR,2022/06/14,134.42
CARR,2022/06/14,35.786
CDW,2022/06/14,162.5
CE,2022/06/14,136.21
CHTR,2022/06/14,451.97
CNC,2022/06/14,76.23
CNP,2022/06/14,27.6
COP,2022/06/14,110.632
CTAS,2022/06/14,352.44
CZR,2022/06/14,39.39
DG,2022/06/14,229.505
DPZ,2022/06/14,377.13
DRE,2022/06/14,51.2
DXC,2022/06/14,31.12
EWA,2022/06/14,21.24
EWC,2022/06/14,34.58
EWG,2022/06/14,23.76
EWH,2022/06/14,21.2
EWJ,2022/06/14,52.9
EWL,2022/06/14,39.3
EWQ,2022/06/14,29.79
EWT,2022/06/14,53.93
EWU,2022/06/14,29.49
EWY,2022/06/14,60.96
EWZ,2022/06/14,28.8
FTV,2022/06/14,56.07
GOOG,2022/06/14,107.194
GPC,2022/06/14,132.44
GSG,2022/06/14,25.3
HIG,2022/06/14,66.6
HIGH.L,2022/06/14,4.872
HST,2022/06/14,17.116
HYG,2022/06/14,73.251
IAU,2022/06/14,34.34
ICLN,2022/06/14,18.22
IEAA.L,2022/06/14,4.663
IEF,2022/06/14,98.001
IEFM.L,2022/06/14,710.45
IEMG,2022/06/14,49.37
IEUS,2022/06/14,49.02
IEVL.L,2022/06/14,6.878
IGF,2022/06/14,46.11
INDA,2022/06/14,39.7
IUMO.L,2022/06/14,9.422
IUVL.L,2022/06/14,7.976
IVV,2022/06/14,374.13
IWM,2022/06/14,169.38
IXN,2022/06/14,45.55
JPEA.L,2022/06/14,4.751
JPM,2022/06/14,113.06
KR,2022/06/14,50.39
LQD,2022/06/14,107.12
MCHI,2022/06/14,52.77
META,2022/06/14,163.73
MVEU.L,2022/06/14,48.17
OGN,2022/06/14,33.13
PG,2022/06/14,133.84
PPL,2022/06/14,25.802
PRU,2022/06/14,94.14
PYPL,2022/06/14,72.46
RE,2022/06/14,272.67
REET,2022/06/14,23.38
ROL,2022/06/14,32.78
ROST,2022/06/14,74
SEGA.L,2022/06/14,95.719
SHY,2022/06/14,81.892
SLV,2022/06/14,19.37
SPMV.L,2022/06/14,70.83
TLT,2022/06/14,108.595
UNH,2022/06/14,460.109
URI,2022/06/14,260.12
V,2022/06/14,193.52
VRSK,2022/06/14,158.23
VXX,2022/06/14,25.33
WRK,2022/06/14,42.77
XLB,2022/06/14,77.349
XLC,2022/06/14,53.751
XLE,2022/06/14,83.342
XLF,2022/06/14,31.127
XLI,2022/06/14,87.511
XLK,2022/06/14,125.75
XLP,2022/06/14,69.032
XLU,2022/06/14,65.819
XLV,2022/06/14,120.034
XLY,2022/06/14,137.38
XOM,2022/06/14,96.1
ABBV,2022/06/15,136.81
ACN,2022/06/15,280.193
AEP,2022/06/15,90.65
AIZ,2022/06/15,173.24
ALLE,2022/06/15,100.69
AMAT,2022/06/15,97.42
AMP,2022/06/15,246.48
AMZN,2022/06/15,107.67
AVB,2022/06/15,186.066
AVY,2022/06/15,161.1
AXP,2022/06/15,145.675
BDX,2022/06/15,236.79
BF-B,2022/06/15,67.09
BMY,2022/06/15,72.516
BR,2022/06/15,137.95
CARR,2022/06/15,36.612
CDW,2022/06/15,163.85
CE,2022/06/15,134.38
CHTR,2022/06/15,449
CNC,2022/06/15,77.46
CNP,2022/06/15,28.12
COP,2022/06/15,108.488
CTAS,2022/06/15,354.84
CZR,2022/06/15,41.39
DG,2022/06/15,231.73
DPZ,2022/06/15,385.42
DRE,2022/06/15,53.68
DXC,2022/06/15,32.34
EWA,2022/06/15,21.67
EWC,2022/06/15,34.89
EWG,2022/06/15,24.31
EWH,2022/06/15,21.32
EWJ,2022/06/15,53.49
EWL,2022/06/15,39.86
EWQ,2022/06/15,30.42
EWT,2022/06/15,54.5
EWU,2022/06/15,30.27
EWY,2022/06/15,61
EWZ,2022/06/15,29.58
FTV,2022/06/15,56.64
GOOG,2022/06/15,110.39
GPC,2022/06/15,132.42
GSG,2022/06/15,25.25
HIG,2022/06/15,67.03
HIGH.L,2022/06/15,4.89
HST,2022/06/15,17.544
HYG,2022/06/15,74.675
IAU,2022/06/15,34.8
ICLN,2022/06/15,18.66
IEAA.L,2022/06/15,4.682
IEF,2022/06/15,99.369
IEFM.L,2022/06/15,712.8
IEMG,2022/06/15,50.05
IEUS,2022/06/15,50.44
IEVL.L,2022/06/15,6.992
IGF,2022/06/15,46.42
INDA,2022/06/15,40.01
IUMO.L,2022/06/15,9.368
IUVL.L,2022/06/15,8.023
IVV,2022/06/15,379.46
IWM,2022/06/15,171.86
IXN,2022/06/15,46.47
JPEA.L,2022/06/15,4.796
JPM,2022/06/15,114.398
KR,2022/06/15,50.88
LQD,2022/06/15,108.796
MCHI,2022/06/15,53.8
META,2022/06/15,169.35
MVEU.L,2022/06/15,48.72
OGN,2022/06/15,33.59
PG,2022/06/15,132.51
PPL,2022/06/15,26.04
PRU,2022/06/15,94.85
PYPL,2022/06/15,75.83
RE,2022/06/15,275.26
REET,2022/06/15,23.88
ROL,2022/06/15,32.77
ROST,2022/06/15,76
SEGA.L,2022/06/15,96.539
SHY,2022/06/15,82.212
SLV,2022/06/15,19.96
SPMV.L,2022/06/15,71.02
TLT,2022/06/15,110.621
UNH,2022/06/15,462.68
URI,2022/06/15,265.96
V,2022/06/15,196.16
VRSK,2022/06/15,160.19
VXX,2022/06/15,23.97
WRK,2022/06/15,43.4
XLB,2022/06/15,77.33
XLC,2022/06/15,54.958
XLE,2022/06/15,81.502
XLF,2022/06/15,31.475
XLI,2022/06/15,88.357
XLK,2022/06/15,128.404
XLP,2022/06/15,69.101
XLU,2022/06/15,66.245
XLV,2022/06/15,121.249
XLY,2022/06/15,141.242
XOM,2022/06/15,94.89
ABBV,2022/06/16,137.86
ACN,2022/06/16,269.94
AEP,2022/06/16,89.19
AIZ,2022/06/16,169.08
ALLE,2022/06/16,96.37
AMAT,2022/06/16,89.59
AMP,2022/06/16,235.6
AMZN,2022/06/16,103.66
AVB,2022/06/16,184.886
AVY,2022/06/16,153.31
AXP,2022/06/16,136.987
BDX,2022/06/16,234.74
BF-B,2022/06/16,66.04
BMY,2022/06/16,72.119
BR,2022/06/16,134.16
CARR,2022/06/16,34.432
CDW,2022/06/16,155.94
CE,2022/06/16,123.19
CHTR,2022/06/16,415.35
CNC,2022/06/16,76.64
CNP,2022/06/16,27.44
COP,2022/06/16,101.631
CTAS,2022/06/16,348.89
CZR,2022/06/16,37.67
DG,2022/06/16,231.71
DPZ,2022/06/16,379.55
DRE,2022/06/16,52.15
DXC,2022/06/16,29.75
EWA,2022/06/16,21.18
EWC,2022/06/16,33.69
EWG,2022/06/16,23.51
EWH,2022/06/16,20.91
EWJ,2022/06/16,52.64
EWL,2022/06/16,39.56
EWQ,2022/06/16,29.75
EWT,2022/06/16,52.45
EWU,2022/06/16,29.63
EWY,2022/06/16,59.24
EWZ,2022/06/16,28.27
FTV,2022/06/16,53.75
GOOG,2022/06/16,106.636
GPC,2022/06/16,128.31
GSG,2022/06/16,25.41
HIG,2022/06/16,64.37
HIGH.L,2022/06/16,4.828
HST,2022/06/16,16.598
HYG,2022/06/16,73.49
IAU,2022/06/16,35.19
ICLN,2022/06/16,17.97
IEAA.L,2022/06/16,4.646
IEF,2022/06/16,100.018
IEFM.L,2022/06/16,692.3
IEMG,2022/06/16,48.48
IEUS,2022/06/16,48.69
IEVL.L,2022/06/16,6.802
IGF,2022/06/16,45.35
INDA,2022/06/16,38.88
IUMO.L,2022/06/16,9.184
IUVL.L,2022/06/16,7.745
IVV,2022/06/16,366.99
IWM,2022/06/16,163.9
IXN,2022/06/16,44.6
JPEA.L,2022/06/16,4.769
JPM,2022/06/16,112.435
KR,2022/06/16,49.82
LQD,2022/06/16,108.915
MCHI,2022/06/16,51.88
META,2022/06/16,160.87
MVEU.L,2022/06/16,48.08
OGN,2022/06/16,32.81
PG,2022/06/16,133.32
PPL,2022/06/16,25.515
PRU,2022/06/16,91.33
PYPL,2022/06/16,71.23
RE,2022/06/16,265
REET,2022/06/16,23.46
ROL,2022/06/16,32.02
ROST,2022/06/16,73.61
SEGA.L,2022/06/16,95.289
SHY,2022/06/16,82.321
SLV,2022/06/16,20.24
SPMV.L,2022/06/16,69.64
TLT,2022/06/16,111.499
UNH,2022/06/16,456.09
URI,2022/06/16,245.54
V,2022/06/16,189.05
VRSK,2022/06/16,158.58
VXX,2022/06/16,25.4
WRK,2022/06/16,41.29
XLB,2022/06/16,74.539
XLC,2022/06/16,52.953
XLE,2022/06/16,76.911
XLF,2022/06/16,30.676
XLI,2022/06/16,85.41
XLK,2022/06/16,123.177
XLP,2022/06/16,68.575
XLU,2022/06/16,64.965
XLV,2022/06/16,119.467
XLY,2022/06/16,134.327
XOM,2022/06/16,91.39
ABBV,2022/06/17,136.998
ACN,2022/06/17,274.404
AEP,2022/06/17,88.41
AIZ,2022/06/17,169.85
ALLE,2022/06/17,95.67
AMAT,2022/06/17,89.83
AMP,2022/06/17,235.1
AMZN,2022/06/17,106.22
AVB,2022/06/17,189.449
AVY,2022/06/17,154.91
AXP,2022/06/17,143.642
BDX,2022/06/17,235.33
BF-B,2022/06/17,66.57
BMY,2022/06/17,73.261
BR,2022/06/17,133.41
CARR,2022/06/17,34.263
CDW,2022/06/17,156.2
CE,2022/06/17,122.5
CHTR,2022/06/17,441.96
CNC,2022/06/17,76.32
CNP,2022/06/17,27.4
COP,2022/06/17,93.018
CTAS,2022/06/17,347.35
CZR,2022/06/17,39.65
DG,2022/06/17,230.283
DPZ,2022/06/17,379.17
DRE,2022/06/17,51.44
DXC,2022/06/17,30.19
EWA,2022/06/17,20.81
EWC,2022/06/17,33.31
EWG,2022/06/17,23.67
EWH,2022/06/17,20.96
EWJ,2022/06/17,52.06
EWL,2022/06/17,39.5
EWQ,2022/06/17,29.7
EWT,2022/06/17,52.34
EWU,2022/06/17,29.18
EWY,2022/06/17,59.7
EWZ,2022/06/17,27.92
FTV,2022/06/17,53.56
GOOG,2022/06/17,107.866
GPC,2022/06/17,127.22
GSG,2022/06/17,24.5
HIG,2022/06/17,64.35
HIGH.L,2022/06/17,4.835
HST,2022/06/17,16.14
HYG,2022/06/17,73.719
IAU,2022/06/17,34.89
ICLN,2022/06/17,18.62
IEAA.L,2022/06/17,4.646
IEF,2022/06/17,100.048
IEFM.L,2022/06/17,689.8
IEMG,2022/06/17,48.7
IEUS,2022/06/17,49.22
IEVL.L,2022/06/17,6.772
IGF,2022/06/17,45.28
INDA,2022/06/17,38.78
IUMO.L,2022/06/17,9.036
IUVL.L,2022/06/17,7.705
IVV,2022/06/17,367.66
IWM,2022/06/17,165.18
IXN,2022/06/17,45.01
JPEA.L,2022/06/17,4.793
JPM,2022/06/17,112.039
KR,2022/06/17,46.2
LQD,2022/06/17,109.135
MCHI,2022/06/17,52.78
META,2022/06/17,163.74
MVEU.L,2022/06/17,48.065
OGN,2022/06/17,33.17
PG,2022/06/17,132.36
PPL,2022/06/17,25.36
PRU,2022/06/17,91.44
PYPL,2022/06/17,72.9
RE,2022/06/17,269.12
REET,2022/06/17,23.54
ROL,2022/06/17,31.78
ROST,2022/06/17,74.76
SEGA.L,2022/06/17,96.224
SHY,2022/06/17,82.301
SLV,2022/06/17,19.98
SPMV.L,2022/06/17,69.9
TLT,2022/06/17,111.859
UNH,2022/06/17,452.06
URI,2022/06/17,239.69
V,2022/06/17,190.01
VRSK,2022/06/17,161.82
VXX,2022/06/17,24.66
WRK,2022/06/17,41.1
XLB,2022/06/17,74.41
XLC,2022/06/17,53.711
XLE,2022/06/17,72.706
XLF,2022/06/17,30.766
XLI,2022/06/17,85.191
XLK,2022/06/17,124.304
XLP,2022/06/17,68.327
XLU,2022/06/17,64.36
XLV,2022/06/17,119.397
XLY,2022/06/17,135.794
XOM,2022/06/17,86.12
HIGH.L,2022/06/20,4.86
IEAA.L,2022/06/20,4.645
IEFM.L,2022/06/20,699.85
IEVL.L,2022/06/20,6.859
IUMO.L,2022/06/20,9.084
IUVL.L,2022/06/20,7.81
JPEA.L,2022/06/20,4.784
MVEU.L,2022/06/20,48.402
SEGA.L,2022/06/20,95.944
SPMV.L,2022/06/20,70.43
ABBV,2022/06/21,142.14
ACN,2022/06/21,281.728
AEP,2022/06/21,89.95
AIZ,2022/06/21,171.68
ALLE,2022/06/21,95.08
AMAT,2022/06/21,95.17
AMP,2022/06/21,242.6
AMZN,2022/06/21,108.68
AVB,2022/06/21,189.856
AVY,2022/06/21,155.35
AXP,2022/06/21,144.22
BDX,2022/06/21,236.53
BF-B,2022/06/21,68.69
BMY,2022/06/21,75.942
BR,2022/06/21,134.72
CARR,2022/06/21,34.86
CDW,2022/06/21,159.83
CE,2022/06/21,124.1
CHTR,2022/06/21,437.47
CNC,2022/06/21,80.86
CNP,2022/06/21,27.75
COP,2022/06/21,98.516
CTAS,2022/06/21,358.42
CZR,2022/06/21,40.11
DG,2022/06/21,238.434
DPZ,2022/06/21,386.36
DRE,2022/06/21,52.59
DXC,2022/06/21,30.68
EWA,2022/06/21,21.31
EWC,2022/06/21,34.23
EWG,2022/06/21,23.91
EWH,2022/06/21,21.31
EWJ,2022/06/21,52.6
EWL,2022/06/21,39.82
EWQ,2022/06/21,30.14
EWT,2022/06/21,53.26
EWU,2022/06/21,29.95
EWY,2022/06/21,59.57
EWZ,2022/06/21,27.89
FTV,2022/06/21,54.07
GOOG,2022/06/21,112.015
GPC,2022/06/21,130.81
GSG,2022/06/21,24.48
HIG,2022/06/21,65.07
HIGH.L,2022/06/21,4.871
HST,2022/06/21,16.409
HYG,2022/06/21,73.669
IAU,2022/06/21,34.76
ICLN,2022/06/21,19.08
IEAA.L,2022/06/21,4.644
IEF,2022/06/21,99.529
IEFM.L,2022/06/21,701.7
IEMG,2022/06/21,49.34
IEUS,2022/06/21,49.84
IEVL.L,2022/06/21,6.882
IGF,2022/06/21,46.16
INDA,2022/06/21,39.63
IUMO.L,2022/06/21,9.285
IUVL.L,2022/06/21,7.89
IVV,2022/06/21,377.01
IWM,2022/06/21,168.14
IXN,2022/06/21,46.04
JPEA.L,2022/06/21,4.796
JPM,2022/06/21,114.814
KR,2022/06/21,48.4
LQD,2022/06/21,108.038
MCHI,2022/06/21,54.2
META,2022/06/21,157.05
MVEU.L,2022/06/21,48.388
OGN,2022/06/21,32.88
PG,2022/06/21,136.37
PPL,2022/06/21,25.85
PRU,2022/06/21,93.9
PYPL,2022/06/21,72.37
RE,2022/06/21,270.89
REET,2022/06/21,23.72
ROL,2022/06/21,32.45
ROST,2022/06/21,75.1
SEGA.L,2022/06/21,95.789
SHY,2022/06/21,82.271
SLV,2022/06/21,19.98
SPMV.L,2022/06/21,71.33
TLT,2022/06/21,109.962
UNH,2022/06/21,480.32
URI,2022/06/21,242.08
V,2022/06/21,194.39
VRSK,2022/06/21,165.13
VXX,2022/06/21,24.5
WRK,2022/06/21,40.16
XLB,2022/06/21,75.53
XLC,2022/06/21,54.09
XLE,2022/06/21,76.44
XLF,2022/06/21,31.38
XLI,2022/06/21,86.74
XLK,2022/06/21,127.46
XLP,2022/06/21,70.14
XLU,2022/06/21,65.58
XLV,2022/06/21,122.6
XLY,2022/06/21,139.67
XOM,2022/06/21,91.48
ABBV,2022/06/22,146.192
ACN,2022/06/22,285.385
AEP,2022/06/22,90.31
AIZ,2022/06/22,171.2
ALLE,2022/06/22,95.45
AMAT,2022/06/22,93.94
AMP,2022/06/22,241.11
AMZN,2022/06/22,108.95
AVB,2022/06/22,190.342
AVY,2022/06/22,155.7
AXP,2022/06/22,143.852
BDX,2022/06/22,237.27
BF-B,2022/06/22,68.65
BMY,2022/06/22,76.022
BR,2022/06/22,135.64
CARR,2022/06/22,34.78
CDW,2022/06/22,159.63
CE,2022/06/22,120.72
CHTR,2022/06/22,448.24
CNC,2022/06/22,81.87
CNP,2022/06/22,27.8
COP,2022/06/22,92.343
CTAS,2022/06/22,359.22
CZR,2022/06/22,39.96
DG,2022/06/22,239.981
DPZ,2022/06/22,389.76
DRE,2022/06/22,54.04
DXC,2022/06/22,30.54
EWA,2022/06/22,21.07
EWC,2022/06/22,33.71
EWG,2022/06/22,23.76
EWH,2022/06/22,21.09
EWJ,2022/06/22,52.34
EWL,2022/06/22,40.17
EWQ,2022/06/22,29.97
EWT,2022/06/22,52.09
EWU,2022/06/22,29.62
EWY,2022/06/22,57.81
EWZ,2022/06/22,27.74
FTV,2022/06/22,54.54
GOOG,2022/06/22,112.034
GPC,2022/06/22,131.62
GSG,2022/06/22,24.01
HIG,2022/06/22,65.23
HIGH.L,2022/06/22,4.866
HST,2022/06/22,15.642
HYG,2022/06/22,73.649
IAU,2022/06/22,34.92
ICLN,2022/06/22,18.96
IEAA.L,2022/06/22,4.67
IEF,2022/06/22,100.787
IEMG,2022/06/22,48.46
IEUS,2022/06/22,49.39
IEVL.L,2022/06/22,6.795
IGF,2022/06/22,45.93
INDA,2022/06/22,38.95
IUMO.L,2022/06/22,9.304
IUVL.L,2022/06/22,7.902
IVV,2022/06/22,376.36
IWM,2022/06/22,167.82
IXN,2022/06/22,45.72
JPEA.L,2022/06/22,4.798
JPM,2022/06/22,114.17
KR,2022/06/22,47.34
LQD,2022/06/22,108.825
MCHI,2022/06/22,53.36
META,2022/06/22,155.85
MVEU.L,2022/06/22,48.252
OGN,2022/06/22,33.59
PG,2022/06/22,138.5
PPL,2022/06/22,26.17
PRU,2022/06/22,93.17
PYPL,2022/06/22,72.97
RE,2022/06/22,271.58
REET,2022/06/22,23.88
ROL,2022/06/22,33.05
ROST,2022/06/22,72.81
SEGA.L,2022/06/22,96.914
SHY,2022/06/22,82.511
SLV,2022/06/22,19.76
SPMV.L,2022/06/22,72.1
TLT,2022/06/22,112.986
UNH,2022/06/22,489.68
URI,2022/06/22,241.35
V,2022/06/22,193.82
VRSK,2022/06/22,166.29
VXX,2022/06/22,23.84
WRK,2022/06/22,39.29
XLB,2022/06/22,74.56
XLC,2022/06/22,54.18
XLE,2022/06/22,73.38
XLF,2022/06/22,31.31
XLI,2022/06/22,86.26
XLK,2022/06/22,126.92
XLP,2022/06/22,70.09
XLU,2022/06/22,66.27
XLV,2022/06/22,124.3
XLY,2022/06/22,139.4
XOM,2022/06/22,87.86
ABBV,2022/06/23,148.065
ACN,2022/06/23,284.817
AEP,2022/06/23,92.41
AIZ,2022/06/23,169.31
ALLE,2022/06/23,96.81
AMAT,2022/06/23,93.28
AMP,2022/06/23,239.56
AMZN,2022/06/23,112.44
AVB,2022/06/23,194.905
AVY,2022/06/23,155.49
AXP,2022/06/23,141.122
BDX,2022/06/23,242.54
BF-B,2022/06/23,69.5
BMY,2022/06/23,77.154
BR,2022/06/23,138.71
CARR,2022/06/23,34.82
CDW,2022/06/23,158.12
CE,2022/06/23,120.32
CHTR,2022/06/23,455.13
CNC,2022/06/23,83.64
CNP,2022/06/23,28.25
COP,2022/06/23,87.213
CTAS,2022/06/23,366.53
CZR,2022/06/23,39.52
DG,2022/06/23,243.064
DPZ,2022/06/23,398.13
DRE,2022/06/23,55.47
DXC,2022/06/23,30.29
EWA,2022/06/23,21.04
EWC,2022/06/23,33.06
EWG,2022/06/23,23.37
EWH,2022/06/23,21.12
EWJ,2022/06/23,52.66
EWL,2022/06/23,40.21
EWQ,2022/06/23,29.96
EWT,2022/06/23,51.96
EWU,2022/06/23,29.44
EWY,2022/06/23,57.22
EWZ,2022/06/23,27.14
FTV,2022/06/23,54.77
GOOG,2022/06/23,112.684
GPC,2022/06/23,133.29
GSG,2022/06/23,23.47
HIG,2022/06/23,62.81
HIGH.L,2022/06/23,4.85
HST,2022/06/23,15.343
HYG,2022/06/23,74.177
IAU,2022/06/23,34.68
ICLN,2022/06/23,19.32
IEAA.L,2022/06/23,4.706
IEF,2022/06/23,101.356
IEFM.L,2022/06/23,692.5
IEMG,2022/06/23,48.64
IEUS,2022/06/23,49.1
IEVL.L,2022/06/23,6.658
IGF,2022/06/23,46.18
INDA,2022/06/23,39.37
IUMO.L,2022/06/23,9.286
IUVL.L,2022/06/23,7.86
IVV,2022/06/23,380.13
IWM,2022/06/23,169.83
IXN,2022/06/23,46.32
JPEA.L,2022/06/23,4.807
JPM,2022/06/23,112.921
KR,2022/06/23,47.73
LQD,2022/06/23,109.663
MCHI,2022/06/23,54.31
META,2022/06/23,158.75
MVEU.L,2022/06/23,48.31
OGN,2022/06/23,34.92
PG,2022/06/23,142.3
PPL,2022/06/23,26.61
PRU,2022/06/23,92.49
PYPL,2022/06/23,73.81
RE,2022/06/23,272.23
REET,2022/06/23,24.19
ROL,2022/06/23,34.15
ROST,2022/06/23,73.98
SEGA.L,2022/06/23,97.739
SHY,2022/06/23,82.581
SLV,2022/06/23,19.37
SPMV.L,2022/06/23,72.3
TLT,2022/06/23,113.914
UNH,2022/06/23,499.81
URI,2022/06/23,235.84
V,2022/06/23,196.64
VRSK,2022/06/23,170.97
VXX,2022/06/23,23.4
WRK,2022/06/23,38.87
XLB,2022/06/23,73.54
XLC,2022/06/23,54.85
XLE,2022/06/23,70.66
XLF,2022/06/23,31.19
XLI,2022/06/23,85.82
XLK,2022/06/23,128.82
XLP,2022/06/23,71.45
XLU,2022/06/23,67.83
XLV,2022/06/23,127.09
XLY,2022/06/23,141.59
XOM,2022/06/23,85.21
ABBV,2022/06/24,150.928
ACN,2022/06/24,298.309
AEP,2022/06/24,93.6
AIZ,2022/06/24,172.86
ALLE,2022/06/24,99.6
AMAT,2022/06/24,97.36
AMP,2022/06/24,249.29
AMZN,2022/06/24,116.46
AVB,2022/06/24,193.575
AVY,2022/06/24,165.35
AXP,2022/06/24,145.605
BDX,2022/06/24,250.92
BF-B,2022/06/24,71.51
BMY,2022/06/24,78.415
BR,2022/06/24,145.59
CARR,2022/06/24,36.3
CDW,2022/06/24,164.34
